8/14 5:7:14|ChromeMainFrame|createBrowserWindowWithListener|constructor called.
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819737
8/14 5:10:19|Utils|convertToSecond method called|time = 184941.0
8/14 5:10:19|Utils|isSplit|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:19|Utils|isSplit|Splitting for method GET = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for time 0.10299999999998022 = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForURLType|Method called.
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplit|isSplitForURLType = false
8/14 5:10:19|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819737
8/14 5:10:19|Utils|convertToSecond method called|time = 184941.0
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819737
8/14 5:10:19|Utils|convertToSecond method called|time = 184941.0
8/14 5:10:19|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:19|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:19|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:19|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/vep/images/velocigen.gif, requestOrResponce = request
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819783
8/14 5:10:19|Utils|convertToSecond method called|time = 184987.0
8/14 5:10:19|Utils|isSplit|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:19|Utils|isSplit|Splitting for method GET = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for time 0.04599999999999227 = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForURLType|Method called.
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplit|isSplitForURLType = false
8/14 5:10:19|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/Merc10-dev/images/flights.gif, requestOrResponce = response
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819788
8/14 5:10:19|Utils|convertToSecond method called|time = 184992.0
8/14 5:10:19|Utils|isSplit|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:19|Utils|isSplit|Splitting for method GET = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for time -0.03900000000001569 = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForURLType|Method called.
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplit|isSplitForURLType = false
8/14 5:10:19|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/Merc10-dev/images/flights.gif
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819788
8/14 5:10:19|Utils|convertToSecond method called|time = 184992.0
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819788
8/14 5:10:19|Utils|convertToSecond method called|time = 184992.0
8/14 5:10:19|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/Merc10-dev/images/home.gif, requestOrResponce = response
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819800
8/14 5:10:19|Utils|convertToSecond method called|time = 185004.0
8/14 5:10:19|Utils|isSplit|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:19|Utils|isSplit|Splitting for method GET = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for time -0.08099999999998886 = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForURLType|Method called.
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplit|isSplitForURLType = false
8/14 5:10:19|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/Merc10-dev/images/home.gif
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819800
8/14 5:10:19|Utils|convertToSecond method called|time = 185004.0
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819800
8/14 5:10:19|Utils|convertToSecond method called|time = 185004.0
8/14 5:10:19|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/Merc10-dev/images/signoff.gif, requestOrResponce = response
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819809
8/14 5:10:19|Utils|convertToSecond method called|time = 185013.0
8/14 5:10:19|Utils|isSplit|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:19|Utils|isSplit|Splitting for method GET = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for time -0.08299999999999841 = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForURLType|Method called.
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplit|isSplitForURLType = false
8/14 5:10:19|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/Merc10-dev/images/signoff.gif
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819809
8/14 5:10:19|Utils|convertToSecond method called|time = 185013.0
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819809
8/14 5:10:19|Utils|convertToSecond method called|time = 185013.0
8/14 5:10:19|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:19|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:19|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:19|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/Merc10-dev/images/sun_swede.gif, requestOrResponce = response
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819876
8/14 5:10:19|Utils|convertToSecond method called|time = 185080.0
8/14 5:10:19|Utils|isSplit|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:19|Utils|isSplit|Splitting for method GET = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for time -0.12300000000001887 = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForURLType|Method called.
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplit|isSplitForURLType = false
8/14 5:10:19|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/Merc10-dev/images/sun_swede.gif
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819876
8/14 5:10:19|Utils|convertToSecond method called|time = 185080.0
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819876
8/14 5:10:19|Utils|convertToSecond method called|time = 185080.0
8/14 5:10:19|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/images/banner_merctur.jpg, requestOrResponce = response
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819906
8/14 5:10:19|Utils|convertToSecond method called|time = 185110.0
8/14 5:10:19|Utils|isSplit|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:19|Utils|isSplit|Splitting for method GET = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for time -0.1490000000000009 = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForURLType|Method called.
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplit|isSplitForURLType = false
8/14 5:10:19|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/images/banner_merctur.jpg
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819906
8/14 5:10:19|Utils|convertToSecond method called|time = 185110.0
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819906
8/14 5:10:19|Utils|convertToSecond method called|time = 185110.0
8/14 5:10:19|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/Merc10-dev/images/
8/14 5:10:19|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/images/
8/14 5:10:19|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/vep/images/velocigen.gif, requestOrResponce = response
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819940
8/14 5:10:19|Utils|convertToSecond method called|time = 185144.0
8/14 5:10:19|Utils|isSplit|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:19|Utils|isSplit|Splitting for method GET = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:19|Utils|isSplit|Splitting for time -0.12300000000001887 = false
8/14 5:10:19|Utils|isSplit|result = false
8/14 5:10:19|Utils|isSplitForURLType|Method called.
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplitForURLType|value = false
8/14 5:10:19|Utils|isSplit|isSplitForURLType = false
8/14 5:10:19|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/tours/vep/images/velocigen.gif
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819940
8/14 5:10:19|Utils|convertToSecond method called|time = 185144.0
8/14 5:10:19|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782819940
8/14 5:10:19|Utils|convertToSecond method called|time = 185144.0
8/14 5:10:19|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/tours/vep/images/
8/14 5:10:20|ChromeBrowserNavigationListener|onFinishLoadingFrame|Method Called for URL=http://10.10.30.15:9010/cgi-bin/login?userSession=75893.0884568651DQADHfApHDHfcDtccpfAttcf&username=king&password=leo&login.x=38&login.y=15&login=Login&JSFormSubmit=off
8/14 5:10:20|Utils|getURLTracker|urlString = http://10.10.30.15:9010/cgi-bin/login?userSession=75893.0884568651DQADHfApHDHfcDtccpfAttcf&username=king&password=leo&login.x=38&login.y=15&login=Login&JSFormSubmit=off, requestOrResponce = snapShot
8/14 5:10:20|ChromeCClickListener|addAllHTMLElementsListeners|Method Called.
8/14 5:10:20|ProgressBar|setVisible|Method Called. bool = false
8/14 5:10:23|ChromeCClickListener|handleEvent|Method Called.
8/14 5:10:23|ChromeBrowserNavigationListener|onStartLoadingFrame|Method Called for URL=http://10.10.30.15:9010/cgi-bin/reservation
8/14 5:10:23|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:23|ChromeBrowserNavigationListener|onStartLoadingFrame|Begin Loading URL == http://10.10.30.15:9010/cgi-bin/reservation  ===== Begin = 1565782823363
8/14 5:10:23|ChromeCClickListener|dumpEvent|Method Called. Event Type: com.teamdev.jxbrowser.chromium.dom.events.DOMEventType@5a5c588
 Tag Name = IMG
8/14 5:10:23|Utils|getURLTracker|urlString = http://10.10.30.15:9010/cgi-bin/reservation, requestOrResponce = snapShot
8/14 5:10:23|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:23|Utils|getURLTracker|urlString = http://10.10.30.15:9010/cgi-bin/reservation, requestOrResponce = request
8/14 5:10:23|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782823365
8/14 5:10:23|Utils|convertToSecond method called|time = 188569.0
8/14 5:10:23|Utils|isSplit|Method called.
8/14 5:10:23|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:23|Utils|isSplit|Splitting for method GET = false
8/14 5:10:23|Utils|isSplit|result = false
8/14 5:10:23|ProgressBar|setVisible|Method Called. bool = true
8/14 5:10:23|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:23|Utils|isSplit|Splitting for time 3.424999999999983 = false
8/14 5:10:23|Utils|isSplit|result = false
8/14 5:10:23|Utils|isSplitForURLType|Method called.
8/14 5:10:23|Utils|isSplitForURLType|value = false
8/14 5:10:23|Utils|isSplitForURLType|value = false
8/14 5:10:23|Utils|isSplit|isSplitForURLType = false
8/14 5:10:23|ChromeCClickListener|addImgLinkElement|Method Called.
8/14 5:10:23|Utils|setRecordingComments|method called.
8/14 5:10:23|Utils|getURLTracker|urlString = http://10.10.30.15:9010/cgi-bin/reservation, requestOrResponce = response
8/14 5:10:23|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782823400
8/14 5:10:23|Utils|convertToSecond method called|time = 188604.0
8/14 5:10:23|Utils|isSplit|Method called.
8/14 5:10:23|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:23|Utils|isSplit|Splitting for method GET = false
8/14 5:10:23|Utils|isSplit|result = false
8/14 5:10:23|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:23|Utils|isSplit|Splitting for time 3.424999999999983 = false
8/14 5:10:23|Utils|isSplit|result = false
8/14 5:10:23|Utils|isSplitForURLType|Method called.
8/14 5:10:23|Utils|isSplitForURLType|value = false
8/14 5:10:23|Utils|isSplitForURLType|value = false
8/14 5:10:23|Utils|isSplitForURLType|value = false
8/14 5:10:23|Utils|isSplit|isSplitForURLType = false
8/14 5:10:23|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.15:9010/cgi-bin/reservation
8/14 5:10:23|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782823400
8/14 5:10:23|Utils|convertToSecond method called|time = 188604.0
8/14 5:10:23|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782823400
8/14 5:10:23|Utils|convertToSecond method called|time = 188604.0
8/14 5:10:23|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow\10.10.30.15_9010/cgi-bin/
8/14 5:10:23|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
8/14 5:10:23|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
8/14 5:10:23|Utils|getURLTracker|urlString = http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif, requestOrResponce = request
8/14 5:10:23|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1565782823469
8/14 5:10:23|Utils|convertToSecond method called|time = 188673.0
8/14 5:10:23|Utils|isSplit|Method called.
8/14 5:10:23|Utils|isSplit|Splitting for Ajax Header = false
8/14 5:10:23|Utils|isSplit|Splitting for method GET = false
8/14 5:10:23|Utils|isSplit|result = false
8/14 5:10:23|Utils|isSplitForTimeDiff|Method called.
8/14 5:10:23|Utils|isSplit|Splitting for time 0.0689999999999884 = false
8/14 5:10:23|Utils|isSplit|result = false
8/14 5:10:23|Utils|isSplitForURLType|Method called.
8/14 5:10:23|Utils|isSplitForURLType|value = false
8/14 5:10:23|Utils|isSplitForURLType|value = false
8/14 5:10:23|Utils|isSplit|isSplitForURLType = false
8/14 5:10:23|ChromeRecordingHttpListener|dumpRequestHeaders|Auto split page for user click = http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif
8/14 5:10:23|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
