6/12 1:5:10|ChromeMainFrame|createBrowserWindowWithListener|constructor called.
6/12 1:5:35|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:35|Utils|isSplit|Splitting for time 0.11400000000000077 = false
6/12 1:5:35|Utils|isSplit|result = false
6/12 1:5:35|Utils|isSplitForURLType|Method called.
6/12 1:5:35|Utils|isSplitForURLType|value = false
6/12 1:5:35|Utils|isSplitForURLType|value = false
6/12 1:5:35|Utils|isSplitForURLType|value = false
6/12 1:5:35|Utils|isSplit|isSplitForURLType = false
6/12 1:5:35|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif
6/12 1:5:35|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324935332
6/12 1:5:35|Utils|convertToSecond method called|time = 24917.0
6/12 1:5:35|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324935332
6/12 1:5:35|Utils|convertToSecond method called|time = 24917.0
6/12 1:5:35|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:5:35|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:5:35|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:5:35|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/vep/images/velocigen.gif, requestOrResponce = request
6/12 1:5:35|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324935405
6/12 1:5:35|Utils|convertToSecond method called|time = 24990.0
6/12 1:5:35|Utils|isSplit|Method called.
6/12 1:5:35|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:35|Utils|isSplit|Splitting for method GET = false
6/12 1:5:35|Utils|isSplit|result = false
6/12 1:5:35|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:35|Utils|isSplit|Splitting for time 0.07299999999999685 = false
6/12 1:5:35|Utils|isSplit|result = false
6/12 1:5:35|Utils|isSplitForURLType|Method called.
6/12 1:5:35|Utils|isSplitForURLType|value = false
6/12 1:5:35|Utils|isSplitForURLType|value = false
6/12 1:5:35|Utils|isSplit|isSplitForURLType = false
6/12 1:5:40|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif, requestOrResponce = response
6/12 1:5:40|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324940023
6/12 1:5:40|Utils|convertToSecond method called|time = 29608.0
6/12 1:5:40|Utils|isSplit|Method called.
6/12 1:5:40|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:40|Utils|isSplit|Splitting for method GET = false
6/12 1:5:40|Utils|isSplit|result = false
6/12 1:5:40|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:40|Utils|isSplit|Splitting for time -1.5840000000000032 = false
6/12 1:5:40|Utils|isSplit|result = false
6/12 1:5:40|Utils|isSplitForURLType|Method called.
6/12 1:5:40|Utils|isSplitForURLType|value = false
6/12 1:5:40|Utils|isSplitForURLType|value = false
6/12 1:5:40|Utils|isSplitForURLType|value = false
6/12 1:5:40|Utils|isSplit|isSplitForURLType = false
6/12 1:5:40|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/home.gif
6/12 1:5:40|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324940023
6/12 1:5:40|Utils|convertToSecond method called|time = 29608.0
6/12 1:5:40|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324940023
6/12 1:5:40|Utils|convertToSecond method called|time = 29608.0
6/12 1:5:40|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:5:42|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/images/banner_merctur.jpg, requestOrResponce = response
6/12 1:5:42|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324942428
6/12 1:5:42|Utils|convertToSecond method called|time = 32013.0
6/12 1:5:42|Utils|isSplit|Method called.
6/12 1:5:42|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:42|Utils|isSplit|Splitting for method GET = false
6/12 1:5:42|Utils|isSplit|result = false
6/12 1:5:42|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:42|Utils|isSplit|Splitting for time -6.2330000000000005 = false
6/12 1:5:42|Utils|isSplit|result = false
6/12 1:5:42|Utils|isSplitForURLType|Method called.
6/12 1:5:42|Utils|isSplitForURLType|value = false
6/12 1:5:42|Utils|isSplitForURLType|value = false
6/12 1:5:42|Utils|isSplitForURLType|value = false
6/12 1:5:42|Utils|isSplit|isSplitForURLType = false
6/12 1:5:42|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/images/banner_merctur.jpg
6/12 1:5:42|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324942428
6/12 1:5:42|Utils|convertToSecond method called|time = 32013.0
6/12 1:5:42|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324942428
6/12 1:5:42|Utils|convertToSecond method called|time = 32013.0
6/12 1:5:42|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/images/
6/12 1:5:45|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/vep/images/velocigen.gif, requestOrResponce = response
6/12 1:5:45|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324945097
6/12 1:5:45|Utils|convertToSecond method called|time = 34682.0
6/12 1:5:45|Utils|isSplit|Method called.
6/12 1:5:45|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:45|Utils|isSplit|Splitting for method GET = false
6/12 1:5:45|Utils|isSplit|result = false
6/12 1:5:45|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:45|Utils|isSplit|Splitting for time -7.023 = false
6/12 1:5:45|Utils|isSplit|result = false
6/12 1:5:45|Utils|isSplitForURLType|Method called.
6/12 1:5:45|Utils|isSplitForURLType|value = false
6/12 1:5:45|Utils|isSplitForURLType|value = false
6/12 1:5:45|Utils|isSplitForURLType|value = false
6/12 1:5:45|Utils|isSplit|isSplitForURLType = false
6/12 1:5:45|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/vep/images/velocigen.gif
6/12 1:5:45|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324945097
6/12 1:5:45|Utils|convertToSecond method called|time = 34682.0
6/12 1:5:45|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324945097
6/12 1:5:45|Utils|convertToSecond method called|time = 34682.0
6/12 1:5:45|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/vep/images/
6/12 1:5:49|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif, requestOrResponce = response
6/12 1:5:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324949021
6/12 1:5:49|Utils|convertToSecond method called|time = 38606.0
6/12 1:5:49|Utils|isSplit|Method called.
6/12 1:5:49|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:49|Utils|isSplit|Splitting for method GET = false
6/12 1:5:49|Utils|isSplit|result = false
6/12 1:5:49|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:49|Utils|isSplit|Splitting for time -11.329 = false
6/12 1:5:49|Utils|isSplit|result = false
6/12 1:5:49|Utils|isSplitForURLType|Method called.
6/12 1:5:49|Utils|isSplitForURLType|value = false
6/12 1:5:49|Utils|isSplitForURLType|value = false
6/12 1:5:49|Utils|isSplitForURLType|value = false
6/12 1:5:49|Utils|isSplit|isSplitForURLType = false
6/12 1:5:49|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/signoff.gif
6/12 1:5:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324949021
6/12 1:5:49|Utils|convertToSecond method called|time = 38606.0
6/12 1:5:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324949021
6/12 1:5:49|Utils|convertToSecond method called|time = 38606.0
6/12 1:5:49|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:5:49|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif, requestOrResponce = response
6/12 1:5:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324949388
6/12 1:5:49|Utils|convertToSecond method called|time = 38973.0
6/12 1:5:49|Utils|isSplit|Method called.
6/12 1:5:49|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:49|Utils|isSplit|Splitting for method GET = false
6/12 1:5:49|Utils|isSplit|result = false
6/12 1:5:49|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:49|Utils|isSplit|Splitting for time -15.334000000000003 = false
6/12 1:5:49|Utils|isSplit|result = false
6/12 1:5:49|Utils|isSplitForURLType|Method called.
6/12 1:5:49|Utils|isSplitForURLType|value = false
6/12 1:5:49|Utils|isSplitForURLType|value = false
6/12 1:5:49|Utils|isSplitForURLType|value = false
6/12 1:5:49|Utils|isSplit|isSplitForURLType = false
6/12 1:5:49|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif
6/12 1:5:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324949388
6/12 1:5:49|Utils|convertToSecond method called|time = 38973.0
6/12 1:5:49|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324949388
6/12 1:5:49|Utils|convertToSecond method called|time = 38973.0
6/12 1:5:49|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:5:53|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif, requestOrResponce = response
6/12 1:5:53|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324953214
6/12 1:5:53|Utils|convertToSecond method called|time = 42799.0
6/12 1:5:53|Utils|isSplit|Method called.
6/12 1:5:53|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:53|Utils|isSplit|Splitting for method GET = false
6/12 1:5:53|Utils|isSplit|result = false
6/12 1:5:53|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:53|Utils|isSplit|Splitting for time -15.658999999999999 = false
6/12 1:5:53|Utils|isSplit|result = false
6/12 1:5:53|Utils|isSplitForURLType|Method called.
6/12 1:5:53|Utils|isSplitForURLType|value = false
6/12 1:5:53|Utils|isSplitForURLType|value = false
6/12 1:5:53|Utils|isSplitForURLType|value = false
6/12 1:5:53|Utils|isSplit|isSplitForURLType = false
6/12 1:5:53|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/tours/Merc10-dev/images/flights.gif
6/12 1:5:53|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324953214
6/12 1:5:53|Utils|convertToSecond method called|time = 42799.0
6/12 1:5:53|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324953214
6/12 1:5:53|Utils|convertToSecond method called|time = 42799.0
6/12 1:5:53|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/tours/Merc10-dev/images/
6/12 1:5:53|ChromeBrowserNavigationListener|onFinishLoadingFrame|Method Called for URL=http://10.10.30.2:81/cgi-bin/login?userSession=75893.0884568651DQADHfApHDHfcDtccpfAttcf&username=sandeep&password=sand&login.x=60&login.y=11&login=Login&JSFormSubmit=off
6/12 1:5:53|ChromeCClickListener|addAllHTMLElementsListeners|Method Called.
6/12 1:5:53|Utils|getURLTracker|urlString = http://10.10.30.2:81/cgi-bin/login?userSession=75893.0884568651DQADHfApHDHfcDtccpfAttcf&username=sandeep&password=sand&login.x=60&login.y=11&login=Login&JSFormSubmit=off, requestOrResponce = snapShot
6/12 1:5:53|ProgressBar|setVisible|Method Called. bool = false
6/12 1:5:58|ChromeCClickListener|handleEvent|Method Called.
6/12 1:5:58|ChromeBrowserNavigationListener|onStartLoadingFrame|Method Called for URL=http://10.10.30.2:81/cgi-bin/reservation
6/12 1:5:58|ChromeRecordingHttpListener|onBeforeURLRequest|method called.6/12 1:5:58|ChromeCClickListener|dumpEvent|Method Called. Event Type: com.teamdev.jxbrowser.chromium.dom.events.DOMEventType@5a5c588
 Tag Name = IMG

6/12 1:5:58|ChromeBrowserNavigationListener|onStartLoadingFrame|Begin Loading URL == http://10.10.30.2:81/cgi-bin/reservation  ===== Begin = 1560324958954
6/12 1:5:58|ChromeRecordingHttpListener|dumpRequestHeaders|method called.6/12 1:5:58|ChromeCClickListener|addImgLinkElement|Method Called.

6/12 1:5:58|Utils|getURLTracker|urlString = http://10.10.30.2:81/cgi-bin/reservation, requestOrResponce = snapShot
6/12 1:5:58|Utils|getURLTracker|urlString = http://10.10.30.2:81/cgi-bin/reservation, requestOrResponce = request
6/12 1:5:58|Utils|setRecordingComments|method called.
6/12 1:5:58|ProgressBar|setVisible|Method Called. bool = true6/12 1:5:58|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324958957

6/12 1:5:58|Utils|convertToSecond method called|time = 48542.0
6/12 1:5:58|Utils|isSplit|Method called.
6/12 1:5:58|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:58|Utils|isSplit|Splitting for method GET = false
6/12 1:5:58|Utils|isSplit|result = false
6/12 1:5:58|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:58|Utils|isSplit|Splitting for time 5.743000000000002 = false
6/12 1:5:58|Utils|isSplit|result = false
6/12 1:5:58|Utils|isSplitForURLType|Method called.
6/12 1:5:58|Utils|isSplitForURLType|value = false
6/12 1:5:58|Utils|isSplitForURLType|value = false
6/12 1:5:58|Utils|isSplit|isSplitForURLType = false
6/12 1:5:58|ChromeRecordingHttpListener|dumpRequestHeaders|Auto split page for user click = http://10.10.30.2:81/cgi-bin/reservation
6/12 1:5:58|Utils|getURLTracker|urlString = http://10.10.30.2:81/cgi-bin/reservation, requestOrResponce = response
6/12 1:5:59|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324958997
6/12 1:5:59|Utils|convertToSecond method called|time = 48582.0
6/12 1:5:59|Utils|isSplit|Method called.
6/12 1:5:59|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:59|Utils|isSplit|Splitting for method GET = false
6/12 1:5:59|Utils|isSplit|result = false
6/12 1:5:59|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:59|Utils|isSplit|Splitting for time 5.743000000000002 = false
6/12 1:5:59|Utils|isSplit|result = false
6/12 1:5:59|Utils|isSplitForURLType|Method called.
6/12 1:5:59|Utils|isSplitForURLType|value = false
6/12 1:5:59|Utils|isSplitForURLType|value = false
6/12 1:5:59|Utils|isSplitForURLType|value = false
6/12 1:5:59|Utils|isSplit|isSplitForURLType = false
6/12 1:5:59|ChromeRecordingHttpListener|checkSplitOptionAndCaptureSnapShotForResponse|Auto split option not valid for URL = http://10.10.30.2:81/cgi-bin/reservation
6/12 1:5:59|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324958997
6/12 1:5:59|Utils|convertToSecond method called|time = 48582.0
6/12 1:5:59|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324958997
6/12 1:5:59|Utils|convertToSecond method called|time = 48582.0
6/12 1:5:59|ChromeRecordingHttpListener|onCompleted |Adding dump diretory with path=C:\Users\sande\Desktop\recorder\scripts\default/default/san\dump\flow\10.10.30.2_81/cgi-bin/
6/12 1:5:59|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:5:59|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:5:59|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/banner_animated.gif, requestOrResponce = request
6/12 1:5:59|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324959150
6/12 1:5:59|Utils|convertToSecond method called|time = 48735.0
6/12 1:5:59|Utils|isSplit|Method called.
6/12 1:5:59|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:59|Utils|isSplit|Splitting for method GET = false
6/12 1:5:59|Utils|isSplit|result = false
6/12 1:5:59|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:59|Utils|isSplit|Splitting for time 0.1529999999999987 = false
6/12 1:5:59|Utils|isSplit|result = false
6/12 1:5:59|Utils|isSplitForURLType|Method called.
6/12 1:5:59|Utils|isSplitForURLType|value = false
6/12 1:5:59|Utils|isSplitForURLType|value = false
6/12 1:5:59|Utils|isSplit|isSplitForURLType = false
6/12 1:5:59|ChromeRecordingHttpListener|onBeforeURLRequest|method called.
6/12 1:5:59|ChromeRecordingHttpListener|dumpRequestHeaders|method called.
6/12 1:5:59|Utils|getURLTracker|urlString = http://10.10.30.2:81/tours/Merc10-dev/images/sun_swede.gif, requestOrResponce = request
6/12 1:5:59|Utils|getRelativeTimeWithRespectOfStartRecordingTime|Method called.time stamp = 1560324959175
6/12 1:5:59|Utils|convertToSecond method called|time = 48760.0
6/12 1:5:59|Utils|isSplit|Method called.
6/12 1:5:59|Utils|isSplit|Splitting for Ajax Header = false
6/12 1:5:59|Utils|isSplit|Splitting for method GET = false
6/12 1:5:59|Utils|isSplit|result = false
6/12 1:5:59|Utils|isSplitForTimeDiff|Method called.
6/12 1:5:59|Utils|isSplit|Splitting for time 0.17799999999999727 = false
6/12 1:5:59|Utils|isSplit|result = false
6/12 1:5:59|Utils|isSplitForURLType|Method called.
6/12 1:5:59|Utils|isSplitForURLType|value = false
6/12 1:5:59|Utils|isSplitForURLType|value = false
